Model,MSO24
8.25125000e-07,3.33000000e+00
8.25525000e-07,3.33000000e+00
8.25925000e-07,3.33000000e+00
8.26325000e-07,3.33000000e+00
8.26725000e-07,3.33000000e+00
8.27125000e-07,3.33000000e+00
8.27525000e-07,3.33000000e+00
8.27925000e-07,3.33000000e+00
8.28325000e-07,3.33000000e+00
8.28725000e-07,3.33000000e+00
8.29125000e-07,3.33000000e+00
8.29525000e-07,3.33000000e+00
8.29925000e-07,3.33000000e+00
8.30325000e-07,3.33000000e+00
8.30725000e-07,3.33000000e+00
8.31125000e-07,3.33000000e+00
8.31525000e-07,3.33000000e+00
8.31925000e-07,3.35000000e+00
8.32325000e-07,3.35000000e+00
8.32725000e-07,3.35000000e+00
8.33125000e-07,3.35000000e+00
8.33525000e-07,3.35000000e+00
8.33925000e-07,3.35000000e+00
8.34325000e-07,3.35000000e+00
8.34725000e-07,3.35000000e+00
8.35125000e-07,3.35000000e+00
8.35525000e-07,3.35000000e+00
8.35925000e-07,3.35000000e+00
8.36325000e-07,3.35000000e+00
8.36725000e-07,3.35000000e+00
8.37125000e-07,3.35000000e+00
8.37525000e-07,3.35000000e+00
8.37925000e-07,3.35000000e+00
8.38325000e-07,3.35000000e+00
8.38725000e-07,3.35000000e+00
8.39125000e-07,3.35000000e+00
8.39525000e-07,3.35000000e+00
8.39925000e-07,3.35000000e+00
8.40325000e-07,3.35000000e+00
8.40725000e-07,3.35000000e+00
8.41125000e-07,3.35000000e+00
8.41525000e-07,3.35000000e+00
8.41925000e-07,3.35000000e+00
8.42325000e-07,3.35000000e+00
8.42725000e-07,3.35000000e+00
8.43125000e-07,3.35000000e+00
8.43525000e-07,3.35000000e+00
8.43925000e-07,3.35000000e+00
8.44325000e-07,3.35000000e+00
8.44725000e-07,3.35000000e+00
8.45125000e-07,3.35000000e+00
8.45525000e-07,3.35000000e+00
8.45925000e-07,3.35000000e+00
8.46325000e-07,3.35000000e+00
8.46725000e-07,3.35000000e+00
8.47125000e-07,3.35000000e+00
8.47525000e-07,3.35000000e+00
8.47925000e-07,3.35000000e+00
8.48325000e-07,3.33000000e+00
8.48725000e-07,3.33000000e+00
8.49125000e-07,3.33000000e+00
8.49525000e-07,3.33000000e+00
8.49925000e-07,3.33000000e+00
8.50325000e-07,3.33000000e+00
8.50725000e-07,3.33000000e+00
8.51125000e-07,3.33000000e+00
8.51525000e-07,3.33000000e+00
8.51925000e-07,3.33000000e+00
8.52325000e-07,3.33000000e+00
8.52725000e-07,3.33000000e+00
8.53125000e-07,3.33000000e+00
8.53525000e-07,3.33000000e+00
8.53925000e-07,3.33000000e+00
8.54325000e-07,3.33000000e+00
8.54725000e-07,3.33000000e+00
8.55125000e-07,3.33000000e+00
8.55525000e-07,3.33000000e+00
8.55925000e-07,3.33000000e+00
8.56325000e-07,3.33000000e+00
8.56725000e-07,3.33000000e+00
8.57125000e-07,3.33000000e+00
8.57525000e-07,3.33000000e+00
8.57925000e-07,3.33000000e+00
8.58325000e-07,3.33000000e+00
8.58725000e-07,3.33000000e+00
8.59125000e-07,3.33000000e+00
8.59525000e-07,3.33000000e+00
8.59925000e-07,3.33000000e+00
8.60325000e-07,3.33000000e+00
8.60725000e-07,3.33000000e+00
8.61125000e-07,3.33000000e+00
8.61525000e-07,3.33000000e+00
8.61925000e-07,3.33000000e+00
8.62325000e-07,3.33000000e+00
8.62725000e-07,3.33000000e+00
8.63125000e-07,3.33000000e+00
8.63525000e-07,3.33000000e+00
8.63925000e-07,3.33000000e+00
8.64325000e-07,3.33000000e+00
8.64725000e-07,3.33000000e+00
8.65125000e-07,3.35000000e+00
8.65525000e-07,3.35000000e+00
8.65925000e-07,3.35000000e+00
8.66325000e-07,3.35000000e+00
8.66725000e-07,3.35000000e+00
8.67125000e-07,3.35000000e+00
8.67525000e-07,3.35000000e+00
8.67925000e-07,3.33000000e+00
8.68325000e-07,3.33000000e+00
8.68725000e-07,3.33000000e+00
8.69125000e-07,3.33000000e+00
8.69525000e-07,3.33000000e+00
8.69925000e-07,3.33000000e+00
8.70325000e-07,3.33000000e+00
8.70725000e-07,3.33000000e+00
8.71125000e-07,3.33000000e+00
8.71525000e-07,3.33000000e+00
8.71925000e-07,3.33000000e+00
8.72325000e-07,3.33000000e+00
8.72725000e-07,3.33000000e+00
8.73125000e-07,3.33000000e+00
8.73525000e-07,3.33000000e+00
8.73925000e-07,3.33000000e+00
8.74325000e-07,3.33000000e+00
8.74725000e-07,3.33000000e+00
8.75125000e-07,3.33000000e+00
8.75525000e-07,3.33000000e+00
8.75925000e-07,3.33000000e+00
8.76325000e-07,3.33000000e+00
8.76725000e-07,3.33000000e+00
8.77125000e-07,3.33000000e+00
8.77525000e-07,3.33000000e+00
8.77925000e-07,3.33000000e+00
8.78325000e-07,3.33000000e+00
8.78725000e-07,3.33000000e+00
8.79125000e-07,3.33000000e+00
8.79525000e-07,3.33000000e+00
8.79925000e-07,3.33000000e+00
8.80325000e-07,3.33000000e+00
8.80725000e-07,3.33000000e+00
8.81125000e-07,3.33000000e+00
8.81525000e-07,3.33000000e+00
8.81925000e-07,3.33000000e+00
8.82325000e-07,3.33000000e+00
8.82725000e-07,3.33000000e+00
8.83125000e-07,3.33000000e+00
8.83525000e-07,3.33000000e+00
8.83925000e-07,3.33000000e+00
8.84325000e-07,3.33000000e+00
8.84725000e-07,3.33000000e+00
8.85125000e-07,3.33000000e+00
8.85525000e-07,3.33000000e+00
8.85925000e-07,3.33000000e+00
8.86325000e-07,3.33000000e+00
8.86725000e-07,3.33000000e+00
8.87125000e-07,3.33000000e+00
8.87525000e-07,3.33000000e+00
8.87925000e-07,3.33000000e+00
8.88325000e-07,3.33000000e+00
8.88725000e-07,3.33000000e+00
8.89125000e-07,3.33000000e+00
8.89525000e-07,3.33000000e+00
8.89925000e-07,3.33000000e+00
8.90325000e-07,3.33000000e+00
8.90725000e-07,3.33000000e+00
8.91125000e-07,3.33000000e+00
8.91525000e-07,3.33000000e+00
8.91925000e-07,3.33000000e+00
8.92325000e-07,3.33000000e+00
8.92725000e-07,3.33000000e+00
8.93125000e-07,3.33000000e+00
8.93525000e-07,3.33000000e+00
8.93925000e-07,3.33000000e+00
8.94325000e-07,3.33000000e+00
8.94725000e-07,3.33000000e+00
8.95125000e-07,3.33000000e+00
8.95525000e-07,3.33000000e+00
8.95925000e-07,3.33000000e+00
8.96325000e-07,3.33000000e+00
8.96725000e-07,3.33000000e+00
8.97125000e-07,3.33000000e+00
8.97525000e-07,3.33000000e+00
8.97925000e-07,3.33000000e+00
8.98325000e-07,3.33000000e+00
8.98725000e-07,3.33000000e+00
8.99125000e-07,3.33000000e+00
8.99525000e-07,3.33000000e+00
8.99925000e-07,3.35000000e+00
9.00325000e-07,3.35000000e+00
9.00725000e-07,3.33000000e+00
9.01125000e-07,3.33000000e+00
9.01525000e-07,3.33000000e+00
9.01925000e-07,3.35000000e+00
9.02325000e-07,3.35000000e+00
9.02725000e-07,3.35000000e+00
9.03125000e-07,3.35000000e+00
9.03525000e-07,3.35000000e+00
9.03925000e-07,3.35000000e+00
9.04325000e-07,3.35000000e+00
9.04725000e-07,3.35000000e+00
9.05125000e-07,3.33000000e+00
9.05525000e-07,3.33000000e+00
9.05925000e-07,3.33000000e+00
9.06325000e-07,3.33000000e+00
9.06725000e-07,3.33000000e+00
9.07125000e-07,3.33000000e+00
9.07525000e-07,3.33000000e+00
9.07925000e-07,3.33000000e+00
9.08325000e-07,3.33000000e+00
9.08725000e-07,3.33000000e+00
9.09125000e-07,3.33000000e+00
9.09525000e-07,3.33000000e+00
9.09925000e-07,3.33000000e+00
9.10325000e-07,3.33000000e+00
9.10725000e-07,3.33000000e+00
9.11125000e-07,3.33000000e+00
9.11525000e-07,3.33000000e+00
9.11925000e-07,3.33000000e+00
9.12325000e-07,3.33000000e+00
9.12725000e-07,3.33000000e+00
9.13125000e-07,3.33000000e+00
9.13525000e-07,3.33000000e+00
9.13925000e-07,3.33000000e+00
9.14325000e-07,3.33000000e+00
9.14725000e-07,3.35000000e+00
9.15125000e-07,3.35000000e+00
9.15525000e-07,3.33000000e+00
9.15925000e-07,3.33000000e+00
9.16325000e-07,3.33000000e+00
9.16725000e-07,3.33000000e+00
9.17125000e-07,3.33000000e+00
9.17525000e-07,3.33000000e+00
9.17925000e-07,3.33000000e+00
9.18325000e-07,3.33000000e+00
9.18725000e-07,3.33000000e+00
9.19125000e-07,3.33000000e+00
9.19525000e-07,3.33000000e+00
9.19925000e-07,3.33000000e+00
9.20325000e-07,3.33000000e+00
9.20725000e-07,3.33000000e+00
9.21125000e-07,3.33000000e+00
9.21525000e-07,3.33000000e+00
9.21925000e-07,3.33000000e+00
9.22325000e-07,3.33000000e+00
9.22725000e-07,3.33000000e+00
9.23125000e-07,3.33000000e+00
9.23525000e-07,3.33000000e+00
9.23925000e-07,3.35000000e+00
9.24325000e-07,3.35000000e+00
9.24725000e-07,3.35000000e+00
9.25125000e-07,3.35000000e+00
9.25525000e-07,3.35000000e+00
9.25925000e-07,3.35000000e+00
9.26325000e-07,3.35000000e+00
9.26725000e-07,3.35000000e+00
9.27125000e-07,3.35000000e+00
9.27525000e-07,3.35000000e+00
9.27925000e-07,3.35000000e+00
9.28325000e-07,3.33000000e+00
9.28725000e-07,3.33000000e+00
9.29125000e-07,3.33000000e+00
9.29525000e-07,3.33000000e+00
9.29925000e-07,3.33000000e+00
9.30325000e-07,3.33000000e+00
9.30725000e-07,3.33000000e+00
9.31125000e-07,3.33000000e+00
9.31525000e-07,3.33000000e+00
9.31925000e-07,3.33000000e+00
9.32325000e-07,3.33000000e+00
9.32725000e-07,3.33000000e+00
9.33125000e-07,3.33000000e+00
9.33525000e-07,3.33000000e+00
9.33925000e-07,3.33000000e+00
9.34325000e-07,3.33000000e+00
9.34725000e-07,3.33000000e+00
9.35125000e-07,3.33000000e+00
9.35525000e-07,3.33000000e+00
9.35925000e-07,3.33000000e+00
9.36325000e-07,3.33000000e+00
9.36725000e-07,3.35000000e+00
9.37125000e-07,3.35000000e+00
9.37525000e-07,3.35000000e+00
9.37925000e-07,3.33000000e+00
9.38325000e-07,3.33000000e+00
9.38725000e-07,3.35000000e+00
9.39125000e-07,3.35000000e+00
9.39525000e-07,3.33000000e+00
9.39925000e-07,3.35000000e+00
9.40325000e-07,3.35000000e+00
9.40725000e-07,3.35000000e+00
9.41125000e-07,3.33000000e+00
9.41525000e-07,3.35000000e+00
9.41925000e-07,3.35000000e+00
9.42325000e-07,3.35000000e+00
9.42725000e-07,3.33000000e+00
9.43125000e-07,3.35000000e+00
9.43525000e-07,3.35000000e+00
9.43925000e-07,3.33000000e+00
9.44325000e-07,3.33000000e+00
9.44725000e-07,3.33000000e+00
9.45125000e-07,3.35000000e+00
9.45525000e-07,3.35000000e+00
9.45925000e-07,3.35000000e+00
9.46325000e-07,3.33000000e+00
9.46725000e-07,3.33000000e+00
9.47125000e-07,3.33000000e+00
9.47525000e-07,3.33000000e+00
9.47925000e-07,3.33000000e+00
9.48325000e-07,3.33000000e+00
9.48725000e-07,3.33000000e+00
9.49125000e-07,3.33000000e+00
9.49525000e-07,3.33000000e+00
9.49925000e-07,3.33000000e+00
9.50325000e-07,3.33000000e+00
9.50725000e-07,3.33000000e+00
9.51125000e-07,3.33000000e+00
9.51525000e-07,3.33000000e+00
9.51925000e-07,3.33000000e+00
9.52325000e-07,3.33000000e+00
9.52725000e-07,3.33000000e+00
9.53125000e-07,3.33000000e+00
9.53525000e-07,3.33000000e+00
9.53925000e-07,3.33000000e+00
9.54325000e-07,3.35000000e+00
9.54725000e-07,3.35000000e+00
9.55125000e-07,3.33000000e+00
9.55525000e-07,3.33000000e+00
9.55925000e-07,3.35000000e+00
9.56325000e-07,3.35000000e+00
9.56725000e-07,3.35000000e+00
9.57125000e-07,3.35000000e+00
9.57525000e-07,3.35000000e+00
9.57925000e-07,3.35000000e+00
9.58325000e-07,3.35000000e+00
9.58725000e-07,3.35000000e+00
9.59125000e-07,3.33000000e+00
9.59525000e-07,3.33000000e+00
9.59925000e-07,3.33000000e+00
9.60325000e-07,3.33000000e+00
9.60725000e-07,3.33000000e+00
9.61125000e-07,3.33000000e+00
9.61525000e-07,3.33000000e+00
9.61925000e-07,3.33000000e+00
9.62325000e-07,3.33000000e+00
9.62725000e-07,3.33000000e+00
9.63125000e-07,3.33000000e+00
9.63525000e-07,3.33000000e+00
9.63925000e-07,3.33000000e+00
9.64325000e-07,3.33000000e+00
9.64725000e-07,3.33000000e+00
9.65125000e-07,3.33000000e+00
9.65525000e-07,3.33000000e+00
9.65925000e-07,3.33000000e+00
9.66325000e-07,3.33000000e+00
9.66725000e-07,3.33000000e+00
9.67125000e-07,3.33000000e+00
9.67525000e-07,3.33000000e+00
9.67925000e-07,3.33000000e+00
9.68325000e-07,3.33000000e+00
9.68725000e-07,3.33000000e+00
9.69125000e-07,3.33000000e+00
9.69525000e-07,3.33000000e+00
9.69925000e-07,3.33000000e+00
9.70325000e-07,3.33000000e+00
9.70725000e-07,3.33000000e+00
9.71125000e-07,3.33000000e+00
9.71525000e-07,3.33000000e+00
9.71925000e-07,3.33000000e+00
9.72325000e-07,3.33000000e+00
9.72725000e-07,3.33000000e+00
9.73125000e-07,3.33000000e+00
9.73525000e-07,3.33000000e+00
9.73925000e-07,3.33000000e+00
9.74325000e-07,3.33000000e+00
9.74725000e-07,3.33000000e+00
9.75125000e-07,3.33000000e+00
9.75525000e-07,3.33000000e+00
9.75925000e-07,3.33000000e+00
9.76325000e-07,3.33000000e+00
9.76725000e-07,3.33000000e+00
9.77125000e-07,3.33000000e+00
9.77525000e-07,3.33000000e+00
9.77925000e-07,3.33000000e+00
9.78325000e-07,3.33000000e+00
9.78725000e-07,3.33000000e+00
9.79125000e-07,3.33000000e+00
9.79525000e-07,3.33000000e+00
9.79925000e-07,3.33000000e+00
9.80325000e-07,3.33000000e+00
9.80725000e-07,3.33000000e+00
9.81125000e-07,3.33000000e+00
9.81525000e-07,3.33000000e+00
9.81925000e-07,3.33000000e+00
9.82325000e-07,3.35000000e+00
9.82725000e-07,3.35000000e+00
9.83125000e-07,3.35000000e+00
9.83525000e-07,3.35000000e+00
9.83925000e-07,3.35000000e+00
9.84325000e-07,3.35000000e+00
9.84725000e-07,3.35000000e+00
9.85125000e-07,3.35000000e+00
9.85525000e-07,3.35000000e+00
9.85925000e-07,3.35000000e+00
9.86325000e-07,3.33000000e+00
9.86725000e-07,3.33000000e+00
9.87125000e-07,3.33000000e+00
9.87525000e-07,3.33000000e+00
9.87925000e-07,3.33000000e+00
9.88325000e-07,3.33000000e+00
9.88725000e-07,3.33000000e+00
9.89125000e-07,3.33000000e+00
9.89525000e-07,3.33000000e+00
9.89925000e-07,3.33000000e+00
9.90325000e-07,3.33000000e+00
9.90725000e-07,3.33000000e+00
9.91125000e-07,3.33000000e+00
9.91525000e-07,3.33000000e+00
9.91925000e-07,3.33000000e+00
9.92325000e-07,3.33000000e+00
9.92725000e-07,3.33000000e+00
9.93125000e-07,3.33000000e+00
9.93525000e-07,3.33000000e+00
9.93925000e-07,3.33000000e+00
9.94325000e-07,3.33000000e+00
9.94725000e-07,3.33000000e+00
9.95125000e-07,3.33000000e+00
9.95525000e-07,3.33000000e+00
9.95925000e-07,3.33000000e+00
9.96325000e-07,3.33000000e+00
9.96725000e-07,3.33000000e+00
9.97125000e-07,3.33000000e+00
9.97525000e-07,3.29000000e+00
9.97925000e-07,3.25000000e+00
9.98325000e-07,3.17000000e+00
9.98725000e-07,3.05000000e+00
9.99125000e-07,2.89000000e+00
9.99525000e-07,2.71000000e+00
9.99925000e-07,2.51000000e+00
1.00032500e-06,2.31000000e+00
1.00072500e-06,2.13000000e+00
1.00112500e-06,1.97000000e+00
1.00152500e-06,1.83000000e+00
1.00192500e-06,1.73000000e+00
1.00232500e-06,1.63000000e+00
1.00272500e-06,1.59000000e+00
1.00312500e-06,1.55000000e+00
1.00352500e-06,1.51000000e+00
1.00392500e-06,1.51000000e+00
1.00432500e-06,1.49000000e+00
1.00472500e-06,1.49000000e+00
1.00512500e-06,1.47000000e+00
1.00552500e-06,1.43000000e+00
1.00592500e-06,1.41000000e+00
1.00632500e-06,1.37000000e+00
1.00672500e-06,1.31000000e+00
1.00712500e-06,1.27000000e+00
1.00752500e-06,1.23000000e+00
1.00792500e-06,1.19000000e+00
1.00832500e-06,1.17000000e+00
1.00872500e-06,1.13000000e+00
1.00912500e-06,1.11000000e+00
1.00952500e-06,1.09000000e+00
1.00992500e-06,1.07000000e+00
1.01032500e-06,1.05000000e+00
1.01072500e-06,1.03000000e+00
1.01112500e-06,9.90000000e-01
1.01152500e-06,9.70000000e-01
1.01192500e-06,9.30000000e-01
1.01232500e-06,9.10000000e-01
1.01272500e-06,8.90000000e-01
1.01312500e-06,8.90000000e-01
1.01352500e-06,8.70000000e-01
1.01392500e-06,8.70000000e-01
1.01432500e-06,8.70000000e-01
1.01472500e-06,8.50000000e-01
1.01512500e-06,8.50000000e-01
1.01552500e-06,8.30000000e-01
1.01592500e-06,8.10000000e-01
1.01632500e-06,7.90000000e-01
1.01672500e-06,7.90000000e-01
1.01712500e-06,7.70000000e-01
1.01752500e-06,7.50000000e-01
1.01792500e-06,7.30000000e-01
1.01832500e-06,7.30000000e-01
1.01872500e-06,7.10000000e-01
1.01912500e-06,7.10000000e-01
1.01952500e-06,7.10000000e-01
1.01992500e-06,6.90000000e-01
1.02032500e-06,6.90000000e-01
1.02072500e-06,6.70000000e-01
1.02112500e-06,6.70000000e-01
1.02152500e-06,6.70000000e-01
1.02192500e-06,6.50000000e-01
1.02232500e-06,6.50000000e-01
1.02272500e-06,6.30000000e-01
1.02312500e-06,6.30000000e-01
1.02352500e-06,6.30000000e-01
1.02392500e-06,6.10000000e-01
1.02432500e-06,6.10000000e-01
1.02472500e-06,6.10000000e-01
1.02512500e-06,6.10000000e-01
1.02552500e-06,5.90000000e-01
1.02592500e-06,5.90000000e-01
1.02632500e-06,5.90000000e-01
1.02672500e-06,5.70000000e-01
1.02712500e-06,5.70000000e-01
1.02752500e-06,5.50000000e-01
1.02792500e-06,5.50000000e-01
1.02832500e-06,5.50000000e-01
1.02872500e-06,5.50000000e-01
1.02912500e-06,5.30000000e-01
1.02952500e-06,5.30000000e-01
1.02992500e-06,5.10000000e-01
1.03032500e-06,5.10000000e-01
1.03072500e-06,4.90000000e-01
1.03112500e-06,4.90000000e-01
1.03152500e-06,4.90000000e-01
1.03192500e-06,4.70000000e-01
1.03232500e-06,4.70000000e-01
1.03272500e-06,4.70000000e-01
1.03312500e-06,4.70000000e-01
1.03352500e-06,4.70000000e-01
1.03392500e-06,4.50000000e-01
1.03432500e-06,4.50000000e-01
1.03472500e-06,4.50000000e-01
1.03512500e-06,4.50000000e-01
1.03552500e-06,4.50000000e-01
1.03592500e-06,4.30000000e-01
1.03632500e-06,4.30000000e-01
1.03672500e-06,4.30000000e-01
1.03712500e-06,4.30000000e-01
1.03752500e-06,4.30000000e-01
1.03792500e-06,4.10000000e-01
1.03832500e-06,4.10000000e-01
1.03872500e-06,4.10000000e-01
1.03912500e-06,4.10000000e-01
1.03952500e-06,4.10000000e-01
1.03992500e-06,3.90000000e-01
1.04032500e-06,3.90000000e-01
1.04072500e-06,3.90000000e-01
1.04112500e-06,3.90000000e-01
1.04152500e-06,3.70000000e-01
1.04192500e-06,3.70000000e-01
1.04232500e-06,3.70000000e-01
1.04272500e-06,3.70000000e-01
1.04312500e-06,3.70000000e-01
1.04352500e-06,3.50000000e-01
1.04392500e-06,3.50000000e-01
1.04432500e-06,3.50000000e-01
1.04472500e-06,3.50000000e-01
1.04512500e-06,3.50000000e-01
1.04552500e-06,3.30000000e-01
1.04592500e-06,3.30000000e-01
1.04632500e-06,3.30000000e-01
1.04672500e-06,3.30000000e-01
1.04712500e-06,3.30000000e-01
1.04752500e-06,3.30000000e-01
1.04792500e-06,3.10000000e-01
1.04832500e-06,3.10000000e-01
1.04872500e-06,3.10000000e-01
1.04912500e-06,3.10000000e-01
1.04952500e-06,3.10000000e-01
1.04992500e-06,3.10000000e-01
1.05032500e-06,3.10000000e-01
1.05072500e-06,3.10000000e-01
1.05112500e-06,3.10000000e-01
1.05152500e-06,2.90000000e-01
1.05192500e-06,2.90000000e-01
1.05232500e-06,2.90000000e-01
1.05272500e-06,2.90000000e-01
1.05312500e-06,2.90000000e-01
1.05352500e-06,2.90000000e-01
1.05392500e-06,2.90000000e-01
1.05432500e-06,2.70000000e-01
1.05472500e-06,2.70000000e-01
1.05512500e-06,2.70000000e-01
1.05552500e-06,2.70000000e-01
1.05592500e-06,2.70000000e-01
1.05632500e-06,2.70000000e-01
1.05672500e-06,2.50000000e-01
1.05712500e-06,2.50000000e-01
1.05752500e-06,2.50000000e-01
1.05792500e-06,2.50000000e-01
1.05832500e-06,2.50000000e-01
1.05872500e-06,2.50000000e-01
1.05912500e-06,2.50000000e-01
1.05952500e-06,2.50000000e-01
1.05992500e-06,2.50000000e-01
1.06032500e-06,2.50000000e-01
1.06072500e-06,2.30000000e-01
1.06112500e-06,2.30000000e-01
1.06152500e-06,2.30000000e-01
1.06192500e-06,2.30000000e-01
1.06232500e-06,2.30000000e-01
1.06272500e-06,2.30000000e-01
1.06312500e-06,2.30000000e-01
1.06352500e-06,2.30000000e-01
1.06392500e-06,2.30000000e-01
1.06432500e-06,2.10000000e-01
1.06472500e-06,2.10000000e-01
1.06512500e-06,2.10000000e-01
1.06552500e-06,2.10000000e-01
1.06592500e-06,2.10000000e-01
1.06632500e-06,2.10000000e-01
1.06672500e-06,2.10000000e-01
1.06712500e-06,2.10000000e-01
1.06752500e-06,2.10000000e-01
1.06792500e-06,2.10000000e-01
1.06832500e-06,2.10000000e-01
1.06872500e-06,2.10000000e-01
1.06912500e-06,1.90000000e-01
1.06952500e-06,1.90000000e-01
1.06992500e-06,1.90000000e-01
1.07032500e-06,1.90000000e-01
1.07072500e-06,1.90000000e-01
1.07112500e-06,1.90000000e-01
1.07152500e-06,1.90000000e-01
1.07192500e-06,1.90000000e-01
1.07232500e-06,1.90000000e-01
1.07272500e-06,1.90000000e-01
1.07312500e-06,1.90000000e-01
1.07352500e-06,1.90000000e-01
1.07392500e-06,1.90000000e-01
1.07432500e-06,1.90000000e-01
1.07472500e-06,1.90000000e-01
1.07512500e-06,1.70000000e-01
1.07552500e-06,1.70000000e-01
1.07592500e-06,1.70000000e-01
1.07632500e-06,1.70000000e-01
1.07672500e-06,1.70000000e-01
1.07712500e-06,1.70000000e-01
1.07752500e-06,1.70000000e-01
1.07792500e-06,1.70000000e-01
1.07832500e-06,1.70000000e-01
1.07872500e-06,1.70000000e-01
1.07912500e-06,1.70000000e-01
1.07952500e-06,1.70000000e-01
1.07992500e-06,1.50000000e-01
1.08032500e-06,1.50000000e-01
1.08072500e-06,1.50000000e-01
1.08112500e-06,1.50000000e-01
1.08152500e-06,1.50000000e-01
1.08192500e-06,1.50000000e-01
1.08232500e-06,1.50000000e-01
1.08272500e-06,1.50000000e-01
1.08312500e-06,1.50000000e-01
1.08352500e-06,1.50000000e-01
1.08392500e-06,1.30000000e-01
1.08432500e-06,1.30000000e-01
1.08472500e-06,1.30000000e-01
1.08512500e-06,1.30000000e-01
1.08552500e-06,1.30000000e-01
1.08592500e-06,1.30000000e-01
1.08632500e-06,1.30000000e-01
1.08672500e-06,1.30000000e-01
1.08712500e-06,1.30000000e-01
1.08752500e-06,1.30000000e-01
1.08792500e-06,1.30000000e-01
1.08832500e-06,1.30000000e-01
1.08872500e-06,1.30000000e-01
1.08912500e-06,1.30000000e-01
1.08952500e-06,1.30000000e-01
1.08992500e-06,1.30000000e-01
1.09032500e-06,1.30000000e-01
1.09072500e-06,1.10000000e-01
1.09112500e-06,1.10000000e-01
1.09152500e-06,1.10000000e-01
1.09192500e-06,1.10000000e-01
1.09232500e-06,1.10000000e-01
1.09272500e-06,1.10000000e-01
1.09312500e-06,1.10000000e-01
1.09352500e-06,1.10000000e-01
1.09392500e-06,1.10000000e-01
1.09432500e-06,1.10000000e-01
1.09472500e-06,1.10000000e-01
1.09512500e-06,1.10000000e-01
1.09552500e-06,1.10000000e-01
1.09592500e-06,1.10000000e-01
1.09632500e-06,1.10000000e-01
1.09672500e-06,1.10000000e-01
1.09712500e-06,1.10000000e-01
1.09752500e-06,1.10000000e-01
1.09792500e-06,1.10000000e-01
1.09832500e-06,1.10000000e-01
1.09872500e-06,1.10000000e-01
1.09912500e-06,1.10000000e-01
1.09952500e-06,1.10000000e-01
1.09992500e-06,1.10000000e-01
1.10032500e-06,1.10000000e-01
1.10072500e-06,1.10000000e-01
1.10112500e-06,9.00000000e-02
1.10152500e-06,9.00000000e-02
1.10192500e-06,9.00000000e-02
1.10232500e-06,9.00000000e-02
1.10272500e-06,9.00000000e-02
1.10312500e-06,9.00000000e-02
1.10352500e-06,9.00000000e-02
1.10392500e-06,9.00000000e-02
1.10432500e-06,9.00000000e-02
1.10472500e-06,9.00000000e-02
1.10512500e-06,9.00000000e-02
1.10552500e-06,9.00000000e-02
1.10592500e-06,9.00000000e-02
1.10632500e-06,9.00000000e-02
1.10672500e-06,9.00000000e-02
1.10712500e-06,9.00000000e-02
1.10752500e-06,9.00000000e-02
1.10792500e-06,9.00000000e-02
1.10832500e-06,9.00000000e-02
1.10872500e-06,7.00000000e-02
1.10912500e-06,7.00000000e-02
1.10952500e-06,7.00000000e-02
1.10992500e-06,7.00000000e-02
1.11032500e-06,9.00000000e-02
1.11072500e-06,9.00000000e-02
1.11112500e-06,9.00000000e-02
1.11152500e-06,9.00000000e-02
1.11192500e-06,9.00000000e-02
1.11232500e-06,9.00000000e-02
1.11272500e-06,9.00000000e-02
1.11312500e-06,7.00000000e-02
1.11352500e-06,7.00000000e-02
1.11392500e-06,7.00000000e-02
1.11432500e-06,7.00000000e-02
1.11472500e-06,7.00000000e-02
1.11512500e-06,7.00000000e-02
1.11552500e-06,7.00000000e-02
1.11592500e-06,7.00000000e-02
1.11632500e-06,7.00000000e-02
1.11672500e-06,7.00000000e-02
1.11712500e-06,7.00000000e-02
1.11752500e-06,7.00000000e-02
1.11792500e-06,7.00000000e-02
1.11832500e-06,7.00000000e-02
1.11872500e-06,7.00000000e-02
1.11912500e-06,7.00000000e-02
1.11952500e-06,7.00000000e-02
1.11992500e-06,7.00000000e-02
1.12032500e-06,7.00000000e-02
1.12072500e-06,7.00000000e-02
1.12112500e-06,7.00000000e-02
1.12152500e-06,7.00000000e-02
1.12192500e-06,7.00000000e-02
1.12232500e-06,7.00000000e-02
1.12272500e-06,7.00000000e-02
1.12312500e-06,7.00000000e-02
1.12352500e-06,7.00000000e-02
1.12392500e-06,7.00000000e-02
1.12432500e-06,7.00000000e-02
1.12472500e-06,7.00000000e-02
1.12512500e-06,7.00000000e-02
1.12552500e-06,7.00000000e-02
1.12592500e-06,7.00000000e-02
1.12632500e-06,7.00000000e-02
1.12672500e-06,7.00000000e-02
1.12712500e-06,7.00000000e-02
1.12752500e-06,7.00000000e-02
1.12792500e-06,5.00000000e-02
1.12832500e-06,5.00000000e-02
1.12872500e-06,5.00000000e-02
1.12912500e-06,5.00000000e-02
1.12952500e-06,5.00000000e-02
1.12992500e-06,5.00000000e-02
1.13032500e-06,5.00000000e-02
1.13072500e-06,5.00000000e-02
1.13112500e-06,5.00000000e-02
1.13152500e-06,5.00000000e-02
1.13192500e-06,5.00000000e-02
1.13232500e-06,7.00000000e-02
1.13272500e-06,7.00000000e-02
1.13312500e-06,7.00000000e-02
1.13352500e-06,5.00000000e-02
1.13392500e-06,5.00000000e-02
1.13432500e-06,5.00000000e-02
1.13472500e-06,5.00000000e-02
1.13512500e-06,5.00000000e-02
1.13552500e-06,5.00000000e-02
